Date,Time ,X,Y,Z
2023-02-25 19:11:11.150,"Time: 71 ms, ",18.8,-99.63,-14.44
2023-02-25 19:11:11.220,"Time: 71 ms, ",20.06,-98.83,-12.66
2023-02-25 19:11:11.291,"Time: 71 ms, ",17.43,-95.91,-9.14
2023-02-25 19:11:11.362,"Time: 70 ms, ",17.47,-98.58,-8.17
2023-02-25 19:11:11.432,"Time: 71 ms, ",19.27,-99.3,-8.54
2023-02-25 19:11:11.503,"Time: 71 ms, ",14.38,-105.79,-14.67
2023-02-25 19:11:11.574,"Time: 71 ms, ",16.59,-97.92,-20.73
2023-02-25 19:11:11.645,"Time: 70 ms, ",19.6,-98.1,-7.34
2023-02-25 19:11:11.715,"Time: 71 ms, ",21.66,-99.98,-2.37
2023-02-25 19:11:11.786,"Time: 71 ms, ",19.12,-98.06,-14.73
2023-02-25 19:11:11.857,"Time: 70 ms, ",19.56,-101.57,-12.49
2023-02-25 19:11:11.928,"Time: 71 ms, ",16.24,-98.22,-10.44
2023-02-25 19:11:11.998,"Time: 71 ms, ",18.9,-98.01,-14.33
2023-02-25 19:11:12.069,"Time: 71 ms, ",17.44,-99.26,-10.74
2023-02-25 19:11:12.140,"Time: 70 ms, ",16.21,-102.38,-14.86
2023-02-25 19:11:12.210,"Time: 71 ms, ",16.69,-104.14,-18.27
2023-02-25 19:11:12.281,"Time: 71 ms, ",20.02,-97.83,-2.84
2023-02-25 19:11:12.352,"Time: 70 ms, ",21.03,-96.01,2.33
2023-02-25 19:11:12.423,"Time: 71 ms, ",15.65,-102.32,-13.2
2023-02-25 19:11:12.493,"Time: 71 ms, ",18.68,-99.91,-15.58
2023-02-25 19:11:12.564,"Time: 71 ms, ",16.42,-98.12,-11.93
2023-02-25 19:11:12.635,"Time: 70 ms, ",18.43,-100.62,-7.89
2023-02-25 19:11:12.706,"Time: 71 ms, ",17.9,-101.67,-9.69
2023-02-25 19:11:12.776,"Time: 71 ms, ",17.38,-97.4,-10.57
2023-02-25 19:11:12.847,"Time: 71 ms, ",16.48,-104.06,-14.04
2023-02-25 19:11:12.918,"Time: 70 ms, ",15.15,-106.42,-14.69
2023-02-25 19:11:12.988,"Time: 71 ms, ",19.73,-100.72,-5.27
2023-02-25 19:11:13.059,"Time: 71 ms, ",20.46,-96.11,-7.31
2023-02-25 19:11:13.130,"Time: 70 ms, ",19.24,-100.1,-17.9
2023-02-25 19:11:13.201,"Time: 71 ms, ",15.16,-98.91,-12.33
2023-02-25 19:11:13.272,"Time: 71 ms, ",19.62,-99.27,-11.11
2023-02-25 19:11:13.342,"Time: 71 ms, ",19.23,-98.05,-12.16
2023-02-25 19:11:13.413,"Time: 70 ms, ",18.92,-98.62,-8.54
2023-02-25 19:11:13.484,"Time: 71 ms, ",17.77,-99.66,-9.92
2023-02-25 19:11:13.554,"Time: 71 ms, ",16.83,-102.92,-21.02
2023-02-25 19:11:13.625,"Time: 71 ms, ",17.49,-102.29,-15.37
2023-02-25 19:11:13.696,"Time: 70 ms, ",19.51,-99.17,1.21
2023-02-25 19:11:13.767,"Time: 71 ms, ",20.18,-100.13,-8.41
2023-02-25 19:11:13.837,"Time: 71 ms, ",16.91,-99.61,-15.41
2023-02-25 19:11:13.908,"Time: 71 ms, ",17.21,-99.99,-13.28
2023-02-25 19:11:13.979,"Time: 70 ms, ",16.7,-102.67,-7.06
2023-02-25 19:11:14.050,"Time: 71 ms, ",17.47,-99.01,-10.23
2023-02-25 19:11:14.120,"Time: 71 ms, ",21.45,-98,-11.18
2023-02-25 19:11:14.191,"Time: 70 ms, ",15.94,-102.4,-14.94
2023-02-25 19:11:14.262,"Time: 71 ms, ",16.61,-100.9,-21.91
2023-02-25 19:11:14.333,"Time: 71 ms, ",17.91,-98.25,-9.63
2023-02-25 19:11:14.403,"Time: 71 ms, ",20.13,-100.46,-3.44
2023-02-25 19:11:14.474,"Time: 70 ms, ",18.58,-101.26,-12.92
2023-02-25 19:11:14.545,"Time: 71 ms, ",15.44,-99.15,-16.72
2023-02-25 19:11:14.615,"Time: 71 ms, ",18.73,-97.5,-13.7
2023-02-25 19:11:14.686,"Time: 71 ms, ",18.25,-99.37,-12.68
2023-02-25 19:11:14.757,"Time: 70 ms, ",20.03,-99.94,-7.37
2023-02-25 19:11:14.828,"Time: 71 ms, ",17.99,-98.47,-12.27
2023-02-25 19:11:14.898,"Time: 71 ms, ",15.58,-102.23,-17.47
2023-02-25 19:11:14.969,"Time: 70 ms, ",19.36,-97.38,-16.11
2023-02-25 19:11:15.040,"Time: 71 ms, ",21.33,-99.73,0.13
2023-02-25 19:11:15.110,"Time: 71 ms, ",18.58,-100.66,-15.7
2023-02-25 19:11:15.181,"Time: 71 ms, ",17.55,-101.44,-14.26
2023-02-25 19:11:15.252,"Time: 70 ms, ",16.21,-99.18,-12.99
2023-02-25 19:11:15.323,"Time: 71 ms, ",19.57,-97.12,-12.23
2023-02-25 19:11:15.394,"Time: 71 ms, ",20.79,-101.79,-8.42
2023-02-25 19:11:15.464,"Time: 71 ms, ",19.29,-97.78,-10.28
2023-02-25 19:11:15.535,"Time: 70 ms, ",18.07,-99.1,-14.89
2023-02-25 19:11:15.606,"Time: 71 ms, ",15.09,-101.62,-19.34
2023-02-25 19:11:15.676,"Time: 71 ms, ",19.18,-101.93,-10.84
2023-02-25 19:11:15.747,"Time: 70 ms, ",19.25,-100.89,-2.4
2023-02-25 19:11:15.818,"Time: 71 ms, ",19.67,-100.4,-12.6
2023-02-25 19:11:15.888,"Time: 71 ms, ",14.86,-96.95,-13.71
2023-02-25 19:11:15.959,"Time: 71 ms, ",19.98,-102.42,-9.52
2023-02-25 19:11:16.030,"Time: 70 ms, ",18.84,-100.2,-9.41
2023-02-25 19:11:16.101,"Time: 71 ms, ",19.57,-98.72,-13.62
2023-02-25 19:11:16.172,"Time: 71 ms, ",17.98,-100.22,-13.96
2023-02-25 19:11:16.242,"Time: 70 ms, ",15.55,-101.6,-14.37
2023-02-25 19:11:16.313,"Time: 71 ms, ",17.22,-100.37,-16.08
2023-02-25 19:11:16.384,"Time: 71 ms, ",18.59,-102.22,-5.2
2023-02-25 19:11:16.454,"Time: 71 ms, ",19.6,-102.04,-5.57
2023-02-25 19:11:16.525,"Time: 70 ms, ",17.02,-98.88,-13.37
2023-02-25 19:11:16.596,"Time: 71 ms, ",17.04,-101.38,-16.77
2023-02-25 19:11:16.667,"Time: 71 ms, ",18.07,-102.99,-11.99
2023-02-25 19:11:16.737,"Time: 71 ms, ",19.18,-101.56,-5.11
2023-02-25 19:11:16.808,"Time: 70 ms, ",18.05,-99.43,-7.08
2023-02-25 19:11:16.879,"Time: 71 ms, ",18.26,-102.92,-11.3
2023-02-25 19:11:16.949,"Time: 71 ms, ",17.38,-100.21,-17.15
2023-02-25 19:11:17.020,"Time: 71 ms, ",16.37,-96.91,-20.4
2023-02-25 19:11:17.091,"Time: 70 ms, ",17.53,-101.76,-16.91
2023-02-25 19:11:17.162,"Time: 71 ms, ",20.62,-101.46,6.09
2023-02-25 19:11:17.232,"Time: 71 ms, ",19.1,-100.5,-10.96
2023-02-25 19:11:17.303,"Time: 70 ms, ",15.82,-96.86,-13.76
2023-02-25 19:11:17.374,"Time: 71 ms, ",19.18,-102.6,-10.56
2023-02-25 19:11:17.445,"Time: 71 ms, ",18.64,-100.05,-12.89
2023-02-25 19:11:17.516,"Time: 71 ms, ",17.3,-100.48,-8.68
2023-02-25 19:11:17.586,"Time: 70 ms, ",18.68,-99.01,-8.65
2023-02-25 19:11:17.657,"Time: 71 ms, ",17.41,-101.32,-15.16
2023-02-25 19:11:17.728,"Time: 71 ms, ",17.27,-101.67,-16.99
2023-02-25 19:11:17.798,"Time: 71 ms, ",20.86,-99.12,-8.26
2023-02-25 19:11:17.869,"Time: 70 ms, ",18.76,-98.78,-7.34
2023-02-25 19:11:17.940,"Time: 71 ms, ",19.37,-97.07,-15.59
2023-02-25 19:11:18.011,"Time: 71 ms, ",19.24,-99.84,-17.14
2023-02-25 19:11:18.081,"Time: 71 ms, ",19.85,-97.2,-8.97
2023-02-25 19:11:18.152,"Time: 70 ms, ",18.18,-101.89,-10.91
2023-02-25 19:11:18.223,"Time: 71 ms, ",18.35,-104.11,-13.92
2023-02-25 19:11:18.294,"Time: 71 ms, ",18.44,-98.43,-15.69
2023-02-25 19:11:18.364,"Time: 71 ms, ",17.65,-100.44,-13.09
2023-02-25 19:11:18.435,"Time: 70 ms, ",20.4,-98.24,-4.38
2023-02-25 19:11:18.506,"Time: 71 ms, ",16.44,-103.63,-11.29
2023-02-25 19:11:18.576,"Time: 71 ms, ",18.12,-101.57,-14.87
2023-02-25 19:11:18.647,"Time: 71 ms, ",19.01,-100.88,-10.05
2023-02-25 19:11:18.718,"Time: 70 ms, ",18.02,-102.77,-10.41
2023-02-25 19:11:18.789,"Time: 71 ms, ",12.78,-106.63,-10.18
2023-02-25 19:11:18.859,"Time: 71 ms, ",18.47,-98.56,-11.61
2023-02-25 19:11:18.931,"Time: 71 ms, ",20.85,-96.75,-14.53
2023-02-25 19:11:19.001,"Time: 70 ms, ",19.73,-99.11,-14.11
2023-02-25 19:11:19.072,"Time: 71 ms, ",21.18,-100.42,-7.21
2023-02-25 19:11:19.143,"Time: 71 ms, ",16.89,-99.4,-11.01
2023-02-25 19:11:19.213,"Time: 71 ms, ",18.7,-96.61,-16.28
2023-02-25 19:11:19.284,"Time: 70 ms, ",18.51,-99.5,-8.23
2023-02-25 19:11:19.355,"Time: 71 ms, ",20.31,-100.39,-10.77
2023-02-25 19:11:19.426,"Time: 71 ms, ",18.58,-100.04,-12.28
2023-02-25 19:11:19.496,"Time: 71 ms, ",18.01,-100.1,-11.17
2023-02-25 19:11:19.567,"Time: 70 ms, ",18.69,-101.72,-12.66
2023-02-25 19:11:19.638,"Time: 71 ms, ",18.16,-99.33,-11.01
2023-02-25 19:11:19.709,"Time: 71 ms, ",19.96,-101.59,-8.47
2023-02-25 19:11:19.779,"Time: 71 ms, ",17.7,-101.39,-10.97
2023-02-25 19:11:19.850,"Time: 70 ms, ",18.32,-98,-14.34
2023-02-25 19:11:19.921,"Time: 71 ms, ",16.56,-99.89,-10.11
2023-02-25 19:11:19.992,"Time: 71 ms, ",18.58,-100.88,-13.62
2023-02-25 19:11:20.062,"Time: 71 ms, ",19.23,-100.24,-13.5
2023-02-25 19:11:20.133,"Time: 70 ms, ",19.31,-101.53,-6.23
2023-02-25 19:11:20.204,"Time: 71 ms, ",19.57,-99.82,-9.77
2023-02-25 19:11:20.275,"Time: 71 ms, ",17.15,-101.84,-16.37
2023-02-25 19:11:20.345,"Time: 71 ms, ",16.7,-101.32,-16.38
2023-02-25 19:11:20.416,"Time: 70 ms, ",20.46,-100.81,-1.55
2023-02-25 19:11:20.487,"Time: 71 ms, ",20.84,-99.16,-11.27
2023-02-25 19:11:20.558,"Time: 71 ms, ",17,-98.97,-18.53
2023-02-25 19:11:20.628,"Time: 71 ms, ",18.76,-102.78,-18.44
2023-02-25 19:11:20.699,"Time: 70 ms, ",17.71,-99.38,-8.67
2023-02-25 19:11:20.770,"Time: 71 ms, ",20.42,-97.91,-2.61
2023-02-25 19:11:20.841,"Time: 71 ms, ",20.39,-98.78,-12.92
2023-02-25 19:11:20.911,"Time: 71 ms, ",17.65,-95.65,-14.37
2023-02-25 19:11:20.982,"Time: 70 ms, ",16.81,-103.54,-13.71
2023-02-25 19:11:21.053,"Time: 71 ms, ",18.86,-97.01,-12.88
2023-02-25 19:11:21.124,"Time: 71 ms, ",19.92,-95.83,-6.97
2023-02-25 19:11:21.194,"Time: 70 ms, ",19.09,-102.29,-7.98
2023-02-25 19:11:21.265,"Time: 71 ms, ",17.7,-96.28,-11.41
2023-02-25 19:11:21.336,"Time: 71 ms, ",18.3,-105.77,-14.67
2023-02-25 19:11:21.407,"Time: 71 ms, ",17.63,-98.79,-12.59
2023-02-25 19:11:21.477,"Time: 70 ms, ",16.97,-103.39,-8.68
2023-02-25 19:11:21.548,"Time: 71 ms, ",15.17,-100.66,-6.01
2023-02-25 19:11:21.619,"Time: 71 ms, ",15.83,-103.1,-9.68
2023-02-25 19:11:21.689,"Time: 71 ms, ",19.52,-95.91,-15.25
2023-02-25 19:11:21.760,"Time: 70 ms, ",19.17,-97.61,-14.9
2023-02-25 19:11:21.831,"Time: 71 ms, ",19.09,-101.14,-4.31
2023-02-25 19:11:21.902,"Time: 71 ms, ",19.38,-99.11,-8.59
2023-02-25 19:11:21.972,"Time: 71 ms, ",19.07,-99.56,-15.69
2023-02-25 19:11:22.043,"Time: 70 ms, ",15.82,-100.76,-11.34
2023-02-25 19:11:22.114,"Time: 71 ms, ",18.46,-98.36,-11.69
2023-02-25 19:11:22.185,"Time: 71 ms, ",17.98,-100.23,-9.59
2023-02-25 19:11:22.256,"Time: 71 ms, ",18.49,-98.41,-8.03
2023-02-25 19:11:22.326,"Time: 70 ms, ",19.42,-103.33,-14.73
2023-02-25 19:11:22.397,"Time: 71 ms, ",17.66,-102.03,-17.99
2023-02-25 19:11:22.468,"Time: 71 ms, ",16.67,-102.51,-13.89
2023-02-25 19:11:22.538,"Time: 71 ms, ",17.63,-100.6,-6.85
2023-02-25 19:11:22.609,"Time: 70 ms, ",19.09,-99.85,-14.81
2023-02-25 19:11:22.680,"Time: 71 ms, ",17.75,-101.01,-13.65
2023-02-25 19:11:22.751,"Time: 71 ms, ",18.59,-94.8,-12.11
2023-02-25 19:11:22.821,"Time: 70 ms, ",19.15,-96.77,-8.61
2023-02-25 19:11:22.892,"Time: 71 ms, ",17.07,-102.04,-8.81
2023-02-25 19:11:22.963,"Time: 71 ms, ",19.59,-99.77,-10.11
2023-02-25 19:11:23.034,"Time: 71 ms, ",18.32,-103.98,-10.67
2023-02-25 19:11:23.104,"Time: 70 ms, ",20.26,-101.12,-13.75
2023-02-25 19:11:23.175,"Time: 71 ms, ",15.52,-104.28,-12.78
2023-02-25 19:11:23.246,"Time: 71 ms, ",17.15,-98.85,-13.92
2023-02-25 19:11:23.316,"Time: 71 ms, ",18.95,-99.99,-7.82
2023-02-25 19:11:23.387,"Time: 70 ms, ",18.91,-95.96,-9.94
2023-02-25 19:11:23.458,"Time: 71 ms, ",19.82,-101.4,-10.19
2023-02-25 19:11:23.529,"Time: 71 ms, ",18.2,-102.4,-9.05
2023-02-25 19:11:23.600,"Time: 71 ms, ",17.72,-104.27,-17.7
2023-02-25 19:11:23.670,"Time: 70 ms, ",17.77,-100.57,-14.66
2023-02-25 19:11:23.741,"Time: 71 ms, ",16.16,-99.19,-8.33
2023-02-25 19:11:23.812,"Time: 71 ms, ",17.94,-99.77,-9.29
2023-02-25 19:11:23.883,"Time: 71 ms, ",17.68,-103.44,-13.56
2023-02-25 19:11:23.953,"Time: 70 ms, ",18.59,-98.3,-9.5
2023-02-25 19:11:24.024,"Time: 71 ms, ",18.53,-98.97,-9.92
2023-02-25 19:11:24.095,"Time: 71 ms, ",16.26,-101.42,-12.46
2023-02-25 19:11:24.166,"Time: 71 ms, ",18.49,-99.82,-12.35
2023-02-25 19:11:24.236,"Time: 70 ms, ",17.07,-102.23,-4.6
2023-02-25 19:11:24.307,"Time: 71 ms, ",19.73,-99.39,-13.94
2023-02-25 19:11:24.378,"Time: 71 ms, ",17.58,-98.36,-12.44
2023-02-25 19:11:24.448,"Time: 70 ms, ",18.75,-99.91,-18.98
2023-02-25 19:11:24.519,"Time: 71 ms, ",17.88,-100.51,-12.01
2023-02-25 19:11:24.590,"Time: 71 ms, ",18.86,-100.96,-8.47
2023-02-25 19:11:24.661,"Time: 71 ms, ",18.18,-97.61,-6.18
2023-02-25 19:11:24.731,"Time: 70 ms, ",17.91,-99.74,-14.81
2023-02-25 19:11:24.802,"Time: 71 ms, ",19.54,-96.51,-11.68
2023-02-25 19:11:24.873,"Time: 71 ms, ",18.66,-101.79,-13.94
2023-02-25 19:11:24.944,"Time: 71 ms, ",18.63,-97.03,-9.66
2023-02-25 19:11:25.014,"Time: 70 ms, ",17.03,-99.76,-6.98
2023-02-25 19:11:25.085,"Time: 71 ms, ",18.46,-99.29,-10.3
2023-02-25 19:11:25.156,"Time: 71 ms, ",19.26,-98.44,-13.26
2023-02-25 19:11:25.227,"Time: 71 ms, ",18.58,-99.44,-12.23
2023-02-25 19:11:25.297,"Time: 70 ms, ",17.98,-100.77,-11.44
2023-02-25 19:11:25.368,"Time: 71 ms, ",18.35,-100.55,-11.04
2023-02-25 19:11:25.439,"Time: 71 ms, ",21.02,-98.28,-11.55
2023-02-25 19:11:25.509,"Time: 70 ms, ",17.92,-100.57,-10.97
2023-02-25 19:11:25.580,"Time: 71 ms, ",17.98,-100.7,-11.96
2023-02-25 19:11:25.651,"Time: 71 ms, ",18.29,-99.79,-12.45
2023-02-25 19:11:25.722,"Time: 71 ms, ",18.02,-99.85,-13.34
2023-02-25 19:11:25.792,"Time: 70 ms, ",18.14,-100.18,-11.21
2023-02-25 19:11:25.863,"Time: 71 ms, ",18.74,-100.2,-9.12
2023-02-25 19:11:25.934,"Time: 71 ms, ",18.52,-99.34,-12.51
2023-02-25 19:11:26.004,"Time: 71 ms, ",17.96,-100.12,-13.72
2023-02-25 19:11:26.075,"Time: 70 ms, ",18.1,-100.11,-11.85
2023-02-25 19:11:26.146,"Time: 71 ms, ",18.36,-100.15,-11.13
2023-02-25 19:11:26.217,"Time: 71 ms, ",18.44,-100.15,-10.84
2023-02-25 19:11:26.287,"Time: 70 ms, ",18.09,-99.96,-12.41
2023-02-25 19:11:26.358,"Time: 71 ms, ",18.19,-99.85,-12.65
2023-02-25 19:11:26.429,"Time: 71 ms, ",18.84,-100,-8.58
2023-02-25 19:11:26.500,"Time: 71 ms, ",18.24,-100.07,-11.93
2023-02-25 19:11:26.570,"Time: 70 ms, ",18.05,-99.93,-13.12
2023-02-25 19:11:26.641,"Time: 71 ms, ",18.21,-99.9,-12.83
2023-02-25 19:11:26.712,"Time: 71 ms, ",18.15,-100.07,-11.38
2023-02-25 19:11:26.783,"Time: 71 ms, ",18.04,-100.32,-11.87
2023-02-25 19:11:26.853,"Time: 70 ms, ",18.29,-100.09,-11.79
2023-02-25 19:11:26.924,"Time: 71 ms, ",18.37,-100.07,-10.28
2023-02-25 19:11:26.994,"Time: 71 ms, ",18.37,-99.77,-11.82
2023-02-25 19:11:27.065,"Time: 70 ms, ",18.37,-99.61,-12.1
2023-02-25 19:11:27.136,"Time: 71 ms, ",17.36,-100.32,-13.16
2023-02-25 19:11:27.207,"Time: 71 ms, ",18.32,-100.31,-13.09
2023-02-25 19:11:27.278,"Time: 71 ms, ",18.25,-99.34,-11.67
2023-02-25 19:11:27.348,"Time: 70 ms, ",18.63,-99.85,-11.78
2023-02-25 19:11:27.419,"Time: 71 ms, ",19.24,-97.67,-6.65
2023-02-25 19:11:27.490,"Time: 71 ms, ",20.1,-97.29,-11.85
2023-02-25 19:11:27.561,"Time: 70 ms, ",17.98,-103.1,-11.77
2023-02-25 19:11:27.631,"Time: 71 ms, ",17.3,-99.18,-11.98
2023-02-25 19:11:27.702,"Time: 71 ms, ",17.13,-100.27,-17.63
2023-02-25 19:11:27.773,"Time: 71 ms, ",18.84,-98.62,-14.67
2023-02-25 19:11:27.843,"Time: 70 ms, ",17.02,-101.11,-7.29
2023-02-25 19:11:27.914,"Time: 71 ms, ",18.93,-99.49,-6.18
2023-02-25 19:11:27.985,"Time: 71 ms, ",18.49,-101,-12.26
2023-02-25 19:11:28.056,"Time: 70 ms, ",16.78,-103.39,-17.08
2023-02-25 19:11:28.126,"Time: 71 ms, ",19.08,-99.05,-9.42
2023-02-25 19:11:28.197,"Time: 71 ms, ",17.66,-103.82,-11.73
2023-02-25 19:11:28.268,"Time: 71 ms, ",20.25,-99.34,-6.37
2023-02-25 19:11:28.339,"Time: 70 ms, ",19.25,-92.63,-10
2023-02-25 19:11:28.409,"Time: 71 ms, ",20.34,-97.71,-12.04
2023-02-25 19:11:28.480,"Time: 71 ms, ",15.71,-100.16,-15.72
2023-02-25 19:11:28.552,"Time: 71 ms, ",17.83,-97.81,-18.73
2023-02-25 19:11:28.622,"Time: 70 ms, ",17.03,-103.6,-15.21
2023-02-25 19:11:28.692,"Time: 71 ms, ",20.07,-100.51,-13.02
2023-02-25 19:11:28.763,"Time: 71 ms, ",20.92,-100.87,-2.16
2023-02-25 19:11:28.834,"Time: 71 ms, ",18.14,-98.38,-14.29
2023-02-25 19:11:28.905,"Time: 70 ms, ",16.56,-102.19,-19.91
2023-02-25 19:11:28.976,"Time: 71 ms, ",18.36,-102.31,-7.58
2023-02-25 19:11:29.046,"Time: 71 ms, ",20.89,-97.35,-5.79
2023-02-25 19:11:29.117,"Time: 71 ms, ",18.92,-101.03,-13.23
2023-02-25 19:11:29.188,"Time: 70 ms, ",16.74,-103.34,-12.19
2023-02-25 19:11:29.258,"Time: 71 ms, ",20.31,-96.33,-13.06
2023-02-25 19:11:29.329,"Time: 71 ms, ",17.7,-98.34,-14.62
2023-02-25 19:11:29.400,"Time: 71 ms, ",17.26,-102.04,-14.94
2023-02-25 19:11:29.471,"Time: 70 ms, ",17.03,-99.26,-12.68
2023-02-25 19:11:29.542,"Time: 71 ms, ",21.72,-98.95,-0.43
2023-02-25 19:11:29.612,"Time: 71 ms, ",16.54,-101.54,-10.29
2023-02-25 19:11:29.683,"Time: 71 ms, ",15.89,-101.32,-16.77
2023-02-25 19:11:29.754,"Time: 70 ms, ",15.83,-100.24,-13.73
2023-02-25 19:11:29.825,"Time: 71 ms, ",19.2,-99.66,-14.09
2023-02-25 19:11:29.895,"Time: 71 ms, ",19.34,-102.61,-11.44
2023-02-25 19:11:29.966,"Time: 70 ms, ",19.1,-99.41,-11.77
2023-02-25 19:11:30.037,"Time: 71 ms, ",18.14,-98.08,-11.5
2023-02-25 19:11:30.107,"Time: 71 ms, ",16.25,-101.34,-16.11
2023-02-25 19:11:30.178,"Time: 71 ms, ",15.21,-104.74,-19.06
2023-02-25 19:11:30.249,"Time: 70 ms, ",18.13,-100.83,-14.88
2023-02-25 19:11:30.320,"Time: 71 ms, ",22,-97.73,1.38
2023-02-25 19:11:30.390,"Time: 71 ms, ",18.21,-102.88,-11.04
2023-02-25 19:11:30.461,"Time: 71 ms, ",17.36,-100.42,-12.98
2023-02-25 19:11:30.532,"Time: 70 ms, ",18.43,-97.05,-8.35
2023-02-25 19:11:30.602,"Time: 71 ms, ",16.53,-99.9,-11.57
2023-02-25 19:11:30.673,"Time: 71 ms, ",17.49,-99.11,-14.55
2023-02-25 19:11:30.744,"Time: 71 ms, ",18.47,-98,-12.57
2023-02-25 19:11:30.815,"Time: 70 ms, ",18.32,-101.09,-10.17
2023-02-25 19:11:30.885,"Time: 71 ms, ",17.02,-97.9,-13.83
2023-02-25 19:11:30.956,"Time: 71 ms, ",17.48,-101.53,-13.4
2023-02-25 19:11:31.027,"Time: 71 ms, ",17.96,-95.31,-8.13
2023-02-25 19:11:31.098,"Time: 70 ms, ",18.76,-101.77,-10.89
2023-02-25 19:11:31.168,"Time: 71 ms, ",18.14,-104.83,-11.9
2023-02-25 19:11:31.239,"Time: 71 ms, ",18.59,-97.17,-10.14
2023-02-25 19:11:31.310,"Time: 71 ms, ",19.65,-95.5,-13.73
2023-02-25 19:11:31.381,"Time: 70 ms, ",18.44,-99.76,-12.23
2023-02-25 19:11:31.451,"Time: 71 ms, ",18.31,-99.1,-6.19
2023-02-25 19:11:31.522,"Time: 71 ms, ",19.71,-101.34,-13.38
2023-02-25 19:11:31.593,"Time: 70 ms, ",17.43,-100.29,-11.16
2023-02-25 19:11:31.664,"Time: 71 ms, ",16.94,-99.76,-9.53
2023-02-25 19:11:31.734,"Time: 71 ms, ",17.19,-102.62,-10.16
2023-02-25 19:11:31.805,"Time: 71 ms, ",16.8,-102.26,-11.27
2023-02-25 19:11:31.876,"Time: 70 ms, ",18.65,-103.66,-14.71
2023-02-25 19:11:31.946,"Time: 71 ms, ",19.23,-97.64,-12.32
2023-02-25 19:11:32.017,"Time: 71 ms, ",18.53,-101.94,-12.16
2023-02-25 19:11:32.088,"Time: 71 ms, ",17.42,-96.98,-14.31
2023-02-25 19:11:32.159,"Time: 70 ms, ",17.27,-99.58,-15.7
2023-02-25 19:11:32.230,"Time: 71 ms, ",20.15,-97.68,-12.32
2023-02-25 19:11:32.300,"Time: 71 ms, ",18.64,-105,-10.28
2023-02-25 19:11:32.371,"Time: 71 ms, ",18.13,-99.5,-7.03
2023-02-25 19:11:32.442,"Time: 70 ms, ",18.93,-99.51,-14.48
2023-02-25 19:11:32.513,"Time: 71 ms, ",17.29,-101.01,-17.05
2023-02-25 19:11:32.583,"Time: 71 ms, ",20.63,-98.22,-15.2
2023-02-25 19:11:32.654,"Time: 71 ms, ",17.42,-97.35,-11.6
2023-02-25 19:11:32.724,"Time: 70 ms, ",15.5,-101.87,-12.29
2023-02-25 19:11:32.795,"Time: 71 ms, ",17.64,-105.32,-10.11
2023-02-25 19:11:32.866,"Time: 71 ms, ",17.91,-96.72,-11.24
2023-02-25 19:11:32.937,"Time: 70 ms, ",17.31,-100.37,-11.98
2023-02-25 19:11:33.007,"Time: 71 ms, ",17.3,-101.66,-16.2
2023-02-25 19:11:33.078,"Time: 71 ms, ",17.03,-98.4,-10.16
2023-02-25 19:11:33.149,"Time: 71 ms, ",18.98,-103.1,-11.05
2023-02-25 19:11:33.220,"Time: 70 ms, ",17.63,-104.83,-8.75
2023-02-25 19:11:33.290,"Time: 71 ms, ",18.98,-102.54,-6.48
2023-02-25 19:11:33.361,"Time: 71 ms, ",20.74,-99.56,-8.4
2023-02-25 19:11:33.432,"Time: 71 ms, ",18.57,-98.58,-18.24
2023-02-25 19:11:33.502,"Time: 70 ms, ",16.86,-99.3,-17.48
2023-02-25 19:11:33.573,"Time: 71 ms, ",18.43,-100.1,-13.29
2023-02-25 19:11:33.644,"Time: 71 ms, ",17.33,-104.19,-13.21
2023-02-25 19:11:33.715,"Time: 70 ms, ",20.17,-98.12,-11.4
2023-02-25 19:11:33.785,"Time: 71 ms, ",17.16,-100.73,-10.97
2023-02-25 19:11:33.856,"Time: 71 ms, ",17.18,-104.33,-13.54
2023-02-25 19:11:33.927,"Time: 71 ms, ",17.42,-96.69,-11.19
2023-02-25 19:11:33.998,"Time: 70 ms, ",18.14,-100.78,-11.43
2023-02-25 19:11:34.068,"Time: 71 ms, ",19.43,-98.11,-10.42
2023-02-25 19:11:34.139,"Time: 71 ms, ",19.84,-101.42,-11.3
2023-02-25 19:11:34.210,"Time: 71 ms, ",19.52,-94.31,-10.38
2023-02-25 19:11:34.280,"Time: 70 ms, ",17.11,-99.27,-18.51
2023-02-25 19:11:34.351,"Time: 71 ms, ",18.05,-101.99,-17.3
2023-02-25 19:11:34.422,"Time: 71 ms, ",19.9,-98.17,-8.62
2023-02-25 19:11:34.493,"Time: 70 ms, ",18.64,-97.29,-8.59
2023-02-25 19:11:34.563,"Time: 71 ms, ",17.47,-102.1,-15.03
2023-02-25 19:11:34.634,"Time: 71 ms, ",17.64,-100.37,-10.83
2023-02-25 19:11:34.705,"Time: 71 ms, ",18.09,-97.42,-10.83
2023-02-25 19:11:34.776,"Time: 70 ms, ",16.28,-101.07,-9.69
2023-02-25 19:11:34.846,"Time: 71 ms, ",18.68,-103.42,-9.62
2023-02-25 19:11:34.917,"Time: 71 ms, ",19.17,-98.77,-4.36
2023-02-25 19:11:34.988,"Time: 71 ms, ",18.65,-100.76,-14.29
2023-02-25 19:11:35.059,"Time: 70 ms, ",17.2,-102.53,-14.99
2023-02-25 19:11:35.129,"Time: 71 ms, ",20.07,-99.08,-18.24
2023-02-25 19:11:35.200,"Time: 71 ms, ",16.76,-101.92,-18.85
